<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;60;20180809;100000;65.7390000;66.4388000;65.7224000;66.2897000;2434
USDRUB;60;20180809;110000;66.2616000;66.7170000;65.9179000;66.3393000;46777
USDRUB;60;20180809;120000;66.3375000;66.3425000;65.8035000;65.9377000;27897
USDRUB;60;20180809;130000;65.9420000;66.0629000;65.7259000;65.8406000;26153
USDRUB;60;20180809;140000;65.8464000;66.0468000;65.7482000;65.9503000;24262
USDRUB;60;20180809;150000;65.9503000;66.1617000;65.8820000;66.1383000;26537
USDRUB;60;20180809;160000;66.1383000;66.1450000;65.9119000;66.1183000;28486
USDRUB;60;20180809;170000;66.1181000;66.1867000;65.9953000;66.0980000;32789
USDRUB;60;20180809;180000;66.0991000;66.3579000;66.0268000;66.3288000;34034
USDRUB;60;20180809;190000;66.3300000;66.4588000;66.1332000;66.3990000;25799
USDRUB;60;20180809;200000;66.3703000;66.5015000;66.3085000;66.4304000;15014
USDRUB;60;20180809;210000;66.4262000;66.5464000;66.3856000;66.5115000;10568
USDRUB;60;20180809;220000;66.5204000;66.6048000;66.4785000;66.5978000;8506
USDRUB;60;20180809;230000;66.5892000;66.6350000;66.5099000;66.6325000;7950
USDRUB;60;20180810;000000;66.6225000;66.6985000;66.5810000;66.6078000;8193
USDRUB;60;20180810;010000;66.6565000;66.6937000;66.4765000;66.4885000;188
USDRUB;60;20180810;020000;66.4897000;66.6498000;66.4859000;66.5844000;170
USDRUB;60;20180810;030000;66.6094000;66.6232000;66.5321000;66.5825000;270
USDRUB;60;20180810;040000;66.5939000;66.6007000;66.4797000;66.5662000;95
USDRUB;60;20180810;050000;66.5806000;66.6470000;66.4921000;66.6234000;102
USDRUB;60;20180810;060000;66.6132000;66.6754000;66.6110000;66.6232000;130
USDRUB;60;20180810;070000;66.6398000;66.6811000;66.6124000;66.6620000;258
USDRUB;60;20180810;080000;66.6656000;66.8850000;66.5037000;66.7566000;1135
USDRUB;60;20180810;090000;66.7742000;66.8697000;66.7015000;66.8490000;697
USDRUB;60;20180810;100000;66.8736000;67.1370000;66.7620000;66.7953000;3139
USDRUB;60;20180810;110000;66.8418000;67.1165000;66.6344000;66.8291000;42379
USDRUB;60;20180810;120000;66.8303000;66.9082000;66.7002000;66.7700000;27345
USDRUB;60;20180810;130000;66.7700000;66.9267000;66.4678000;66.8785000;32053
USDRUB;60;20180810;140000;66.8952000;66.9047000;66.6446000;66.8526000;26265
USDRUB;60;20180810;150000;66.8510000;66.9681000;66.7373000;66.9598000;23729
USDRUB;60;20180810;160000;66.9499000;67.3647000;66.8560000;67.1828000;41062
USDRUB;60;20180810;170000;67.1822000;67.6565000;67.0837000;67.4159000;41958
USDRUB;60;20180810;180000;67.4162000;67.4613000;67.1035000;67.1590000;28004
USDRUB;60;20180810;190000;67.1715000;67.9137000;67.1004000;67.8695000;26781
USDRUB;60;20180810;200000;67.8601000;67.8988000;67.6452000;67.7040000;15748
USDRUB;60;20180810;210000;67.7040000;67.8111000;67.6610000;67.7835000;9550
USDRUB;60;20180810;220000;67.7858000;67.7858000;67.6361000;67.6838000;8288
USDRUB;60;20180810;230000;67.6838000;67.6891000;67.5171000;67.6305000;10032
USDRUB;60;20180811;000000;67.6394000;67.7265000;67.5681000;67.6124000;5407
USDRUB;60;20180811;010000;67.6810000;67.7122000;67.6606000;67.6606000;21
USDRUB;60;20180811;020000;67.6606000;67.6960000;67.6606000;67.6926000;10
USDRUB;60;20180812;230000;67.6715000;68.0450000;67.6100000;68.0450000;31
USDRUB;60;20180813;000000;67.9690000;67.9850000;67.7600000;67.8921000;22
USDRUB;60;20180813;010000;67.8922000;68.1909000;67.6804000;68.1875000;35
USDRUB;60;20180813;020000;68.1670000;68.2486000;67.9924000;68.0205000;51
USDRUB;60;20180813;030000;68.0004000;68.0711000;67.8502000;68.0001000;48
USDRUB;60;20180813;040000;68.0051000;69.0607000;67.9959000;68.6657000;414
USDRUB;60;20180813;050000;68.6707000;69.3171000;68.6000000;69.2564000;670
USDRUB;60;20180813;060000;69.2739000;69.3429000;69.2549000;69.3064000;186
USDRUB;60;20180813;070000;69.3239000;69.3476000;68.9850000;69.0965000;382
USDRUB;60;20180813;080000;69.1181000;69.1523000;68.8850000;68.9350000;553
USDRUB;60;20180813;090000;68.9620000;69.3672000;68.2600000;68.9759000;2520
USDRUB;60;20180813;100000;68.9786000;68.9786000;68.1229000;68.5007000;799
USDRUB;60;20180813;110000;68.5321000;68.5719000;67.9287000;68.1854000;43566
USDRUB;60;20180813;120000;68.1863000;68.3187000;67.8106000;67.8855000;24016
USDRUB;60;20180813;130000;67.8869000;67.9885000;67.6740000;67.9325000;22589
USDRUB;60;20180813;140000;67.9351000;68.2354000;67.8831000;68.1525000;18656
USDRUB;60;20180813;150000;68.1548000;68.2338000;67.7034000;67.8755000;23355
USDRUB;60;20180813;160000;67.8740000;68.0752000;67.3359000;67.4548000;33919
USDRUB;60;20180813;170000;67.4530000;67.8102000;67.4000000;67.6751000;36900
USDRUB;60;20180813;180000;67.6760000;67.8284000;67.5605000;67.7948000;30939
USDRUB;60;20180813;190000;67.7948000;68.0497000;67.7057000;68.0497000;21391
USDRUB;60;20180813;200000;68.0232000;68.1972000;67.9294000;68.1463000;18390
USDRUB;60;20180813;210000;68.1586000;68.2055000;67.8984000;67.9535000;13991
USDRUB;60;20180813;220000;67.9518000;68.0387000;67.8883000;67.9044000;12735
USDRUB;60;20180813;230000;67.9184000;67.9838000;67.8210000;67.8980000;15784
USDRUB;60;20180814;000000;67.9075000;67.9168000;67.2372000;67.5250000;7203
USDRUB;60;20180814;010000;67.6117000;67.8137000;67.3860000;67.6153000;115
USDRUB;60;20180814;020000;67.6328000;67.8110000;67.1297000;67.6214000;86
USDRUB;60;20180814;030000;67.6389000;67.7002000;67.4610000;67.5138000;123
USDRUB;60;20180814;040000;67.5313000;67.6838000;67.4403000;67.6477000;338
USDRUB;60;20180814;050000;67.6685000;67.6958000;67.6340000;67.6480000;372
USDRUB;60;20180814;060000;67.6480000;67.6869000;67.6315000;67.6365000;299
USDRUB;60;20180814;070000;67.6828000;67.6893000;67.2553000;67.2781000;294
USDRUB;60;20180814;080000;67.4683000;67.6670000;67.2346000;67.5578000;159
USDRUB;60;20180814;090000;67.5624000;67.5853000;66.1464000;67.2137000;274
USDRUB;60;20180814;100000;67.2481000;67.3210000;66.9280000;67.0287000;1461
USDRUB;60;20180814;110000;67.0376000;67.0682000;66.6622000;66.7264000;44055
USDRUB;60;20180814;120000;66.7264000;66.8903000;66.4614000;66.8154000;39118
USDRUB;60;20180814;130000;66.8305000;66.9119000;66.6104000;66.8088000;32624
USDRUB;60;20180814;140000;66.8105000;66.8795000;66.5920000;66.7688000;31383
USDRUB;60;20180814;150000;66.7688000;66.7996000;66.3877000;66.5312000;35067
USDRUB;60;20180814;160000;66.5279000;66.6973000;66.4252000;66.6732000;35155
USDRUB;60;20180814;170000;66.6732000;66.6995000;66.4119000;66.5825000;41934
USDRUB;60;20180814;180000;66.5825000;66.6348000;66.2631000;66.4738000;32345
USDRUB;60;20180814;190000;66.4194000;66.5765000;66.3669000;66.4622000;22906
USDRUB;60;20180814;200000;66.4607000;66.5495000;66.3936000;66.5299000;12925
USDRUB;60;20180814;210000;66.5291000;66.6747000;66.4273000;66.5225000;10952
USDRUB;60;20180814;220000;66.5241000;66.5463000;66.3429000;66.3955000;11976
USDRUB;60;20180814;230000;66.3955000;66.4417000;66.3455000;66.3712000;9028
USDRUB;60;20180815;000000;66.3670000;66.4435000;66.2790000;66.2816000;5677
USDRUB;60;20180815;010000;66.2824000;67.1331000;66.2630000;66.5458000;131
USDRUB;60;20180815;020000;66.2950000;66.8877000;66.2950000;66.4384000;114
USDRUB;60;20180815;030000;66.3886000;66.5130000;66.3445000;66.4839000;153
USDRUB;60;20180815;040000;66.4352000;66.7450000;66.3424000;66.7350000;109
USDRUB;60;20180815;050000;66.7433000;66.7433000;66.3940000;66.5031000;95
USDRUB;60;20180815;060000;66.5206000;66.6131000;66.3536000;66.6129000;152
USDRUB;60;20180815;070000;66.5852000;66.8100000;66.4547000;66.6040000;168
USDRUB;60;20180815;080000;66.6869000;66.8100000;66.5755000;66.7345000;129
USDRUB;60;20180815;090000;66.6875000;66.7654000;66.5788000;66.6118000;110
USDRUB;60;20180815;100000;66.6593000;66.6808000;66.4767000;66.5267000;1024
USDRUB;60;20180815;110000;66.5266000;66.5266000;66.1915000;66.3322000;36246
USDRUB;60;20180815;120000;66.3322000;66.6611000;66.2738000;66.6292000;45440
USDRUB;60;20180815;130000;66.6287000;66.9330000;66.5668000;66.8265000;37982
USDRUB;60;20180815;140000;66.8300000;67.1455000;66.7540000;67.0087000;35640
USDRUB;60;20180815;150000;67.0078000;67.3625000;66.9324000;67.1864000;34639
USDRUB;60;20180815;160000;67.1870000;67.2260000;66.9699000;67.1736000;29917
USDRUB;60;20180815;170000;67.1691000;67.4060000;67.0725000;67.3983000;35484
USDRUB;60;20180815;180000;67.4016000;67.5878000;67.3404000;67.4821000;37336
USDRUB;60;20180815;190000;67.4821000;67.7660000;67.1699000;67.7083000;24772
USDRUB;60;20180815;200000;67.7105000;67.7211000;67.2742000;67.4250000;12276
USDRUB;60;20180815;210000;67.4281000;67.4554000;67.1373000;67.2895000;6205
USDRUB;60;20180815;220000;67.2895000;67.3869000;67.2203000;67.2335000;11885
USDRUB;60;20180815;230000;67.2280000;67.3655000;67.2175000;67.3275000;9152
USDRUB;60;20180816;000000;67.3275000;67.3362000;67.2166000;67.2720000;4720
USDRUB;60;20180816;010000;67.2848000;67.3310000;67.2655000;67.3184000;50
USDRUB;60;20180816;020000;67.3148000;67.3349000;67.2938000;67.2938000;36
USDRUB;60;20180816;030000;67.2938000;67.3378000;67.2938000;67.3104000;41
USDRUB;60;20180816;040000;67.3115000;67.3360000;67.2739000;67.3328000;49
USDRUB;60;20180816;050000;67.3144000;67.3854000;67.2950000;67.3534000;122
USDRUB;60;20180816;060000;67.3586000;67.3586000;67.1895000;67.3249000;948
USDRUB;60;20180816;070000;67.3337000;67.3337000;67.1460000;67.1725000;213
USDRUB;60;20180816;080000;67.1704000;67.2408000;67.0010000;67.0640000;711
USDRUB;60;20180816;090000;67.0674000;67.0783000;66.8655000;66.8910000;167
USDRUB;60;20180816;100000;66.9004000;66.9731000;65.7275000;66.9650000;1205
USDRUB;60;20180816;110000;66.9720000;67.0150000;66.7136000;66.9648000;32676
USDRUB;60;20180816;120000;66.9833000;67.0069000;66.6519000;66.7217000;31235
USDRUB;60;20180816;130000;66.7221000;66.9012000;66.6788000;66.8553000;28027
USDRUB;60;20180816;140000;66.8584000;67.0735000;66.7504000;67.0489000;26626
USDRUB;60;20180816;150000;67.0021000;67.1706000;66.9340000;67.0826000;27436
USDRUB;60;20180816;160000;67.0821000;67.1341000;66.9046000;67.0996000;25023
USDRUB;60;20180816;170000;67.0869000;67.1142000;66.6221000;66.7348000;32063
USDRUB;60;20180816;180000;66.7377000;66.7736000;66.5523000;66.7720000;28157
USDRUB;60;20180816;190000;66.7560000;66.8297000;66.6487000;66.7198000;18515
USDRUB;60;20180816;200000;66.7234000;66.9990000;66.6362000;66.8700000;9506
USDRUB;60;20180816;210000;66.8718000;66.9377000;66.7343000;66.9070000;10513
USDRUB;60;20180816;220000;66.9173000;66.9203000;66.8304000;66.9040000;7173
USDRUB;60;20180816;230000;66.9040000;66.9120000;66.8359000;66.9047000;6592
USDRUB;60;20180817;000000;66.8935000;66.9063000;66.7912000;66.8190000;5100
USDRUB;60;20180817;010000;66.7952000;66.9151000;66.7916000;66.9097000;53
USDRUB;60;20180817;020000;66.8922000;66.9067000;66.8211000;66.8578000;87
USDRUB;60;20180817;030000;66.8570000;66.8717000;66.8200000;66.8619000;129
USDRUB;60;20180817;040000;66.8639000;66.8728000;66.8190000;66.8595000;89
USDRUB;60;20180817;050000;66.8506000;66.8763000;66.8210000;66.8647000;127
USDRUB;60;20180817;060000;66.8600000;66.8837000;66.8095000;66.8190000;504
USDRUB;60;20180817;070000;66.8246000;66.8468000;66.8095000;66.8235000;813
USDRUB;60;20180817;080000;66.8341000;66.8388000;66.8050000;66.8090000;881
USDRUB;60;20180817;090000;66.8150000;66.8354000;66.7235000;66.7606000;195
USDRUB;60;20180817;100000;66.7611000;66.7912000;66.6401000;66.7155000;977
USDRUB;60;20180817;110000;66.7422000;66.9407000;66.7080000;66.8193000;30356
USDRUB;60;20180817;120000;66.8667000;67.1284000;66.8003000;67.1211000;35701
USDRUB;60;20180817;130000;67.1264000;67.5140000;67.0709000;67.4888000;39728
USDRUB;60;20180817;140000;67.4911000;67.6213000;67.1121000;67.4673000;33585
USDRUB;60;20180817;150000;67.4673000;67.5387000;67.2856000;67.5132000;27587
USDRUB;60;20180817;160000;67.5132000;67.6406000;67.2869000;67.4022000;37078
USDRUB;60;20180817;170000;67.3907000;67.4888000;67.2871000;67.3614000;32066
USDRUB;60;20180817;180000;67.3592000;67.5726000;67.2809000;67.4106000;31628
USDRUB;60;20180817;190000;67.4213000;67.5212000;67.3525000;67.5007000;10924
USDRUB;60;20180817;200000;67.5018000;67.5054000;67.3285000;67.4471000;9751
USDRUB;60;20180817;210000;67.4471000;67.4605000;67.2551000;67.2836000;6998
USDRUB;60;20180817;220000;67.2876000;67.3120000;67.0615000;67.0891000;15837
USDRUB;60;20180817;230000;67.0854000;67.1076000;66.9815000;67.0695000;10045
USDRUB;60;20180818;000000;67.0771000;67.5951000;66.7253000;66.9862000;9462
USDRUB;60;20180818;010000;66.9941000;67.0747000;66.9684000;66.9920000;18
USDRUB;60;20180818;020000;66.9920000;67.0747000;66.9920000;67.0292000;10
USDRUB;60;20180819;200000;66.9920000;66.9920000;66.9920000;66.9920000;12
USDRUB;60;20180819;210000;66.9920000;66.9920000;66.9920000;66.9920000;12
USDRUB;60;20180819;220000;66.9920000;66.9920000;66.9920000;66.9920000;12
USDRUB;60;20180819;230000;66.9920000;67.1980000;66.9908000;67.0936000;25
USDRUB;60;20180820;000000;67.0025000;67.2650000;66.9791000;67.1810000;28
USDRUB;60;20180820;010000;67.2158000;67.2200000;66.9756000;67.1722000;38
USDRUB;60;20180820;020000;67.1897000;67.2270000;66.9920000;67.1439000;39
USDRUB;60;20180820;030000;67.2199000;67.2471000;67.1471000;67.2176000;171
USDRUB;60;20180820;040000;67.2226000;67.2495000;67.1587000;67.2041000;112
USDRUB;60;20180820;050000;67.2209000;67.3130000;67.0628000;67.1444000;278
USDRUB;60;20180820;060000;67.1567000;67.1726000;67.1105000;67.1499000;260
USDRUB;60;20180820;070000;67.1400000;67.2540000;67.1204000;67.2469000;218
USDRUB;60;20180820;080000;67.2600000;67.2600000;67.2083000;67.2155000;90
USDRUB;60;20180820;090000;67.2109000;67.2261000;67.1650000;67.1852000;266
USDRUB;60;20180820;100000;67.2027000;67.2610000;67.1000000;67.2375000;1632
USDRUB;60;20180820;110000;67.2611000;67.3603000;67.0129000;67.0906000;32269
USDRUB;60;20180820;120000;67.0893000;67.1168000;66.9352000;67.0389000;28869
USDRUB;60;20180820;130000;67.0389000;67.1288000;66.9691000;67.0676000;25757
USDRUB;60;20180820;140000;67.0911000;67.2045000;67.0385000;67.1580000;21987
USDRUB;60;20180820;150000;67.1442000;67.1874000;67.0579000;67.1661000;22818
USDRUB;60;20180820;160000;67.1661000;67.2803000;67.1104000;67.1750000;26485
USDRUB;60;20180820;170000;67.1853000;67.2874000;67.1239000;67.1977000;27360
USDRUB;60;20180820;180000;67.1977000;67.2401000;67.0604000;67.1872000;21412
USDRUB;60;20180820;190000;67.1920000;67.2210000;67.1017000;67.2002000;19848
USDRUB;60;20180820;200000;67.2095000;67.2269000;67.0967000;67.1551000;11017
USDRUB;60;20180820;210000;67.1607000;67.1787000;67.0934000;67.1536000;6765
USDRUB;60;20180820;220000;67.1527000;67.1866000;67.1149000;67.1750000;5951
USDRUB;60;20180820;230000;67.1771000;67.1797000;67.1525000;67.1735000;844
USDRUB;60;20180821;000000;67.1385000;67.1510000;67.0920000;67.1112000;1156
USDRUB;60;20180821;010000;67.0233000;67.0293000;66.9659000;67.0242000;9
USDRUB;60;20180821;020000;67.0292000;67.0292000;66.9693000;66.9912000;56
USDRUB;60;20180821;030000;66.9967000;67.0036000;66.9698000;66.9760000;32
USDRUB;60;20180821;040000;66.9960000;67.0214000;66.9545000;66.9550000;181
USDRUB;60;20180821;050000;66.9793000;66.9979000;66.9360000;66.9498000;180
USDRUB;60;20180821;060000;66.9304000;66.9582000;66.9035000;66.9035000;193
USDRUB;60;20180821;070000;66.9290000;66.9770000;66.9035000;66.9574000;90
USDRUB;60;20180821;080000;66.9617000;67.0500000;66.9440000;67.0050000;106
USDRUB;60;20180821;090000;67.0213000;67.0500000;66.8639000;66.8639000;580
USDRUB;60;20180821;100000;66.9177000;66.9551000;66.8350000;66.9495000;2382
USDRUB;60;20180821;110000;66.9632000;67.4765000;66.8090000;67.2222000;34255
USDRUB;60;20180821;120000;67.2221000;67.2785000;67.0546000;67.2000000;27917
USDRUB;60;20180821;130000;67.2001000;67.4350000;67.1393000;67.3268000;26275
USDRUB;60;20180821;140000;67.3305000;67.4271000;67.2691000;67.3480000;20711
USDRUB;60;20180821;150000;67.3468000;67.4620000;67.2951000;67.4224000;21596
USDRUB;60;20180821;160000;67.4280000;67.6185000;67.3653000;67.4906000;28705
USDRUB;60;20180821;170000;67.4868000;67.5180000;67.3246000;67.4762000;24016
USDRUB;60;20180821;180000;67.4770000;67.5322000;67.2167000;67.3416000;21101
USDRUB;60;20180821;190000;67.3826000;67.4410000;67.2566000;67.2867000;10221
USDRUB;60;20180821;200000;67.2871000;67.4132000;67.1765000;67.2484000;12998
USDRUB;60;20180821;210000;67.2468000;67.2709000;67.1112000;67.1942000;13636
USDRUB;60;20180821;220000;67.2010000;67.2519000;67.1415000;67.2190000;10300
USDRUB;60;20180821;230000;67.2320000;67.2726000;67.1950000;67.2455000;5413
USDRUB;60;20180822;000000;67.2455000;67.3617000;67.0843000;67.3068000;4084
USDRUB;60;20180822;010000;67.2652000;67.4159000;67.2196000;67.2322000;71
USDRUB;60;20180822;020000;67.2558000;67.3310000;67.1269000;67.1400000;159
USDRUB;60;20180822;030000;67.1908000;67.4150000;67.1273000;67.3946000;199
USDRUB;60;20180822;040000;67.3437000;67.4380000;67.2860000;67.3024000;92
USDRUB;60;20180822;050000;67.3065000;67.3951000;67.2930000;67.2930000;56
USDRUB;60;20180822;060000;67.2930000;67.4910000;67.2930000;67.3927000;308
USDRUB;60;20180822;070000;67.4084000;67.5161000;67.3792000;67.5089000;207
USDRUB;60;20180822;080000;67.4955000;67.5658000;67.2950000;67.4092000;145
USDRUB;60;20180822;090000;67.3680000;67.4320000;67.2414000;67.3605000;431
USDRUB;60;20180822;100000;67.3605000;67.4400000;67.2625000;67.3990000;1098
USDRUB;60;20180822;110000;67.4215000;67.8158000;67.3249000;67.7418000;38547
USDRUB;60;20180822;120000;67.7388000;67.7837000;67.5069000;67.5671000;29241
USDRUB;60;20180822;130000;67.5650000;67.7259000;67.4994000;67.6583000;28587
USDRUB;60;20180822;140000;67.6585000;67.9535000;67.5827000;67.8535000;30629
USDRUB;60;20180822;150000;67.8502000;68.0573000;67.8213000;68.0180000;33408
USDRUB;60;20180822;160000;68.0185000;68.0237000;67.8231000;67.9671000;35630
USDRUB;60;20180822;170000;67.9671000;67.9711000;67.6952000;67.8302000;38968
USDRUB;60;20180822;180000;67.8299000;67.9391000;67.7231000;67.8248000;31549
USDRUB;60;20180822;190000;67.8248000;67.9377000;67.7591000;67.9277000;18786
USDRUB;60;20180822;200000;67.9277000;68.4387000;67.9086000;68.2942000;21457
USDRUB;60;20180822;210000;68.2927000;68.3524000;68.1955000;68.2880000;9085
USDRUB;60;20180822;220000;68.2942000;68.3100000;68.1279000;68.1409000;9215
USDRUB;60;20180822;230000;68.1365000;68.1696000;67.9746000;68.0458000;10795
USDRUB;60;20180823;000000;68.0468000;68.0787000;67.9110000;68.0760000;6703
USDRUB;60;20180823;010000;68.0491000;68.0799000;68.0405000;68.0771000;47
USDRUB;60;20180823;020000;68.0831000;68.0831000;67.9602000;67.9604000;57
USDRUB;60;20180823;030000;68.0141000;68.0520000;67.9587000;68.0324000;44
USDRUB;60;20180823;040000;68.0553000;68.0760000;68.0233000;68.0617000;39
USDRUB;60;20180823;050000;68.0836000;68.1068000;68.0493000;68.0947000;99
USDRUB;60;20180823;060000;68.1039000;68.1055000;68.0620000;68.0961000;94
USDRUB;60;20180823;070000;68.0996000;68.0996000;68.0535000;68.0900000;101
USDRUB;60;20180823;080000;68.0933000;68.1081000;68.0451000;68.1001000;233
USDRUB;60;20180823;090000;68.0811000;68.1501000;68.0468000;68.1371000;1080
USDRUB;60;20180823;100000;68.1472000;68.3479000;68.1129000;68.2947000;1192
USDRUB;60;20180823;110000;68.3074000;68.6589000;68.1895000;68.5288000;33902
USDRUB;60;20180823;120000;68.5268000;68.9516000;68.4641000;68.7606000;32675
USDRUB;60;20180823;130000;68.7608000;68.9985000;68.4800000;68.9293000;31638
USDRUB;60;20180823;140000;68.9126000;69.0170000;67.5300000;67.6477000;45797
USDRUB;60;20180823;150000;67.6477000;68.0337000;67.5813000;67.9111000;29456
USDRUB;60;20180823;160000;67.9105000;68.0422000;67.5985000;67.6471000;24517
USDRUB;60;20180823;170000;67.6587000;67.8683000;67.4229000;67.8113000;38858
USDRUB;60;20180823;180000;67.8141000;68.3422000;67.7888000;68.2713000;41448
USDRUB;60;20180823;190000;68.2734000;68.3733000;68.0390000;68.1602000;25108
USDRUB;60;20180823;200000;68.1633000;68.2322000;68.0871000;68.1945000;15386
USDRUB;60;20180823;210000;68.2062000;68.2844000;68.0576000;68.2015000;14810
USDRUB;60;20180823;220000;68.2076000;68.2333000;68.1402000;68.2038000;10922
USDRUB;60;20180823;230000;68.2059000;68.2295000;68.1086000;68.1844000;8354
USDRUB;60;20180824;000000;68.1770000;68.2380000;68.0705000;68.2105000;5194
